StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,screener1,screener2,screener2_7_TEXT,specialtyField,valuesTreatment,valuesOpenTreatment_3,ypTreatment1_1,ypTreatment1_2,ypTreatment2_1,ypTreatment2_1.1,manipCheckOpen_T,sayingTreatment,ypTreatment3_1,ypTreatment4,valuesControl,ypControl1,ypControl2a,manipCheckOpen_C,sayingControl,dayDetail_1,dayDetail_4,dayDetail_5,dayDetail_6,dayDetail_7,dayDetail_8,dayDetail_9,dayDetail_10,dayDetail_11,dayDetail_12,dayDetail_14,dayDetail_15,dayDetail_16,dayDetail_18,dayDetail_19,dayDetail_20,dayDetail_21,dayDetail_22,dayDetail_23,dayDetail_24,dayDetail_25,dayDetail_26,dayDetail_27,dayDetail_28,manipCheck2,manipCheck1,layTheories_1,layTheories_2,layTheories_3,severe,moveForwardOpen,ladder_Patient,insurance_Patient,income_Patient,ed_Patient,manipCheckName,sdoh1,sdoh2,culturalCompetancy1,culturalCompetancy2,PFI1_1,PFI1_2,PFI1_3,PFI1_4,PFI1_5,PFI1_6,PFI2_1,PFI2_2,PFI2_3,PFI2_4,PFI3_1,PFI3_2,PFI3_3,PFI3_4,PFI3_5,PFI3_6,petition1,petition2,donation_1,donation_2,intelligence_1,intelligence_2,intelligence_3,yearsWork_1,specialty,jobTitle,yearsWorkCurrent_1,workWhere,workInsurancePercent_1,edOwn,trainingDegree,trainingWhere,trainingWhere_US,trainingWhere_notUS,age,gender,gender_5_TEXT,race,race_6_TEXT,race_7_TEXT,ladder,politics,income,edFather,edMother,UPMID,Condition,treatRecode1_1,treatRecode2_1,treatRecode1_2,treatRecode2_2,strike,treat1,treat2,treatSum,treatAvg,treatmentDose,frustrating,initiative,honest,exaggerate,deserve,difficult,givingUp,lazy,motivated,healthImproves,intelligent,attributions,notes
2024-09-05 13:35:15,2024-09-05 14:08:54,0,108.67.47.229,100,2018,1,2024-09-05 14:08:54,R_62XDMhDHjyFKRNb,1,1,NA,1,"9,2,6",I believe I have been given a God-given gift and a privilege to be involved in my patient's lives - it is a sacred trust ,to better understand how to help them and what their concerns are,if the patient believes and accepts the guidance given to them by the provider,"feeling like it's a ""stupid"" question, that they should know the answer, that they are not very intelligent ","a patient came in with a sore throat, extremely anxious, it appeared by history and exam to be a simple viral pharyngitis, I asked the question ""what are you most concerened about?"" The patient then revealed that they had consulted ""Dr. Google"" and were worried about throat cancer. ","about empathy, compassion, communication and concern ","You have been given a sacred trust and responsibility - not only to provide your patients the highest quality evidence-based medical treatment but to partner with them in their health. you want to create an environment that will help your patients to feel listened too, safe to share anything and with enough time to express their perspectives, fears and concerns. You want to ask questions that will elicit the respones that will clearly indicate their concerns, hopes. You want to make sure to reflect back to the patient what you hear them saying and to make sure you both are on the same page. ",,,,,,,,pre-office meeting,"slow at first and then busy, many URI patients",many URI patients,"a few injuries, UTI patients ","many URI, injuries, UTI, STD patient who has been promiscous ","hungry, wondering if there would be a lunch break","handling phone calls from colleagues, signing charts","handling phone calls from colleagues, signing charts",handling lab phone calls and results,afternoon patient care,afternoon patient care,"URI, UTI coming off a holiday ",last minute laceration - an intoxicated student ,,,,,,,,,,,,2,5,3,3,2,6,ask him how can I help him - what does he think would be helpful ,5,4,2,2,1,5,5,5,4,4,4,4,2,4,4,2,3,2,2,2,2,2,2,2,2,1,1,95,5,5,5,5,39,family medicine,lead physician,6,NA,95,4,"doctorate of medicine, masters in leadership ",1,34,,66,1,,1,,,8,6,7,1,NA,PRwWlrnNoHh2,Treatment_1,2,2,1,1,2,7,8,2,1,21,4,4,4,4,4,4,2,3,2,NA,3,2,patient states no time to follow recommended treatment plans - will partner with patient to come up with mutually agreed upon next steps 
2024-09-05 13:46:41,2024-09-05 14:16:26,0,35.148.8.151,100,1785,1,2024-09-05 14:16:26,R_3yrjfDfGtXvUTM5,1,1,NA,1,"9,2,4",Empathy: very important in understanding another person’s perspective of their own situation and how to better serve them ,It provides more insight into individual needs and makes it easier to meet those needs instead of just providing general care to every patient with similar problems ,Tailoring care to individual needs ,"Fear of being judged.
Lack of trust.","I had a young patient once < 18 who had previously admitted in the hospital and had a bad experience. Now needing to be admitted by me and refusing. I got a seat, sat down and allowed the patient describe their previous experience and what they were worried about and addressed each concern. Eventually they agreed to be admitted",Understanding patients perspectives and how this helps with their care,"Remember every patient is unique, every patient is an individual with medical, emotional and social needs. Do not treat a patient as just a diagnosis and just click all the check boxes. Think about what makes your patient different and listen to them.",,,,,,,,,,,,,,,,,,,,Taking hand off from day team ,Responding to floor calls and rapids,Taking and doing admissions throughout the night,Communication with floor staff about patient needs,Brief break to eat.,Admissions,Admissions,Admissions,Connecting with ED to get patients to the floor and create room for more patients ,Reviewing new admissions and transfers ,Completing documentation ,Sign out to day team ,2,3,5,4,3,5,Discuss why he has not followed the doctor’s recommendations ,4,4,2,2,1,4,4,5,4,3,4,4,3,4,5,2,3,1,1,2,2,2,2,2,2,0,0,65,35,3,4,3,9,Family medicine/hospitalist,Hospitalist,9,NA,40,4,MD.MPH,2,NA,Nigeria,42,2,,3,,,9,3,7,3,4,edgWh5piCs0I,Treatment_1,2,1,2,1,1,5,7,3,1.5,NA,3,4,5,2,5,3,1,2,2,3,3,3,Dave has had an injury that’s causing significant pain. He is yet to complete all recommended treatment. Will continue to support him with pain management as needed 
2024-09-05 13:46:41,2024-09-05 14:16:26,0,35.148.8.151,100,1785,1,2024-09-05 14:16:26,R_3yrjfDfGtXvUTM5,1,1,NA,1,"9,2,4",Empathy: very important in understanding another person’s perspective of their own situation and how to better serve them ,It provides more insight into individual needs and makes it easier to meet those needs instead of just providing general care to every patient with similar problems ,Tailoring care to individual needs ,"Fear of being judged.
Lack of trust.","I had a young patient once < 18 who had previously admitted in the hospital and had a bad experience. Now needing to be admitted by me and refusing. I got a seat, sat down and allowed the patient describe their previous experience and what they were worried about and addressed each concern. Eventually they agreed to be admitted",Understanding patients perspectives and how this helps with their care,"Remember every patient is unique, every patient is an individual with medical, emotional and social needs. Do not treat a patient as just a diagnosis and just click all the check boxes. Think about what makes your patient different and listen to them.",,,,,,,,,,,,,,,,,,,,Taking hand off from day team ,Responding to floor calls and rapids,Taking and doing admissions throughout the night,Communication with floor staff about patient needs,Brief break to eat.,Admissions,Admissions,Admissions,Connecting with ED to get patients to the floor and create room for more patients ,Reviewing new admissions and transfers ,Completing documentation ,Sign out to day team ,2,3,5,4,3,5,Discuss why he has not followed the doctor’s recommendations ,4,4,2,2,1,4,4,5,4,3,4,4,3,4,5,2,3,1,1,2,2,2,2,2,2,0,0,65,35,3,4,3,9,Family medicine/hospitalist,Hospitalist,9,NA,40,4,MD.MPH,2,NA,Nigeria,42,2,,3,,,9,3,7,3,4,edgWh5piCs0I,Treatment_1,2,1,2,1,2,5,7,3,1.5,56,4,3,4,2,4,3,2,2,3,3,3,3,Would like to sit down with Dave and discuss why he has not been able to follow through with his instructions 
2024-09-05 14:13:11,2024-09-05 14:37:50,0,12.196.116.98,100,1478,1,2024-09-05 14:37:52,R_7uTRyIKm0MC9Tnb,1,1,NA,1,"2,6",We all benefit from each other. We are healthier when our neighbor is healthy. We are connected ,,,,,Patients are healthier and more adherent to care when they have a relationship with their physician who they feel understands them on a personal level,You can only be successful in primary care if your patients trust you. Your patients want to be seen a known on a personal level. Asking about your patients personal life and values helps them feel known and adding these details to your documentation helps you remember and keep that relationship going. ,The first time I meet a patient I spend the first 5-10 minutes just asking about where they are from and what they do and what they enjoy. I do this before discussing anything medical. I keep a note in all of my documentation  titled “social”. I make notes like “planning vacation to the beach” or “mother is in the hospital” to prompt me to ask about the next time I see them,I ask open ended questions and let patient do most of the talking. I give a lot of verbal affirmation and non verbal feedback as they talk. ,,,,,,Pre charting ,Patients ,Patients ,Patients ,Patients ,Lunch in office. Doing tasks ,Patients ,Patients ,Patients ,Patients ,Finishing up ,Home ,Home ,Home ,Home ,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Home,Home ,4,1,3,3,3,6,No additional narcotics. ,4,5,3,2,1,5,3,4,4,4,4,4,3,4,4,2,3,3,3,1,1,1,2,2,2,0,0,100,0,3,3,3,6,Primary care,Physician ,2,NA,62,4,MD,1,1,,30,1,,1,,,8,4,7,3,3,oVhzHrGnwvPI,Treatment_2,2,1,2,1,1,5,7,3,1.5,63,4,4,5,3,4,4,4,4,2,5,3,3,"Ankle fracture 
Not followed recommendations 
Treating pain with Tylenol and hydrocodone "
2024-09-05 14:13:11,2024-09-05 14:37:50,0,12.196.116.98,100,1478,1,2024-09-05 14:37:52,R_7uTRyIKm0MC9Tnb,1,1,NA,1,"2,6",We all benefit from each other. We are healthier when our neighbor is healthy. We are connected ,,,,,Patients are healthier and more adherent to care when they have a relationship with their physician who they feel understands them on a personal level,You can only be successful in primary care if your patients trust you. Your patients want to be seen a known on a personal level. Asking about your patients personal life and values helps them feel known and adding these details to your documentation helps you remember and keep that relationship going. ,The first time I meet a patient I spend the first 5-10 minutes just asking about where they are from and what they do and what they enjoy. I do this before discussing anything medical. I keep a note in all of my documentation  titled “social”. I make notes like “planning vacation to the beach” or “mother is in the hospital” to prompt me to ask about the next time I see them,I ask open ended questions and let patient do most of the talking. I give a lot of verbal affirmation and non verbal feedback as they talk. ,,,,,,Pre charting ,Patients ,Patients ,Patients ,Patients ,Lunch in office. Doing tasks ,Patients ,Patients ,Patients ,Patients ,Finishing up ,Home ,Home ,Home ,Home ,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Sleep,Home,Home ,4,1,3,3,3,6,No additional narcotics. ,4,5,3,2,1,5,3,4,4,4,4,4,3,4,4,2,3,3,3,1,1,1,2,2,2,0,0,100,0,3,3,3,6,Primary care,Physician ,2,NA,62,4,MD,1,1,,30,1,,1,,,8,4,7,3,3,oVhzHrGnwvPI,Treatment_2,2,1,2,1,2,5,7,3,1.5,59,5,5,3,3,4,5,5,4,1,5,3,3,"Ankle fracture
Has not followed recommendations 
No further opiates indicated "
2024-09-05 14:25:55,2024-09-05 14:43:29,0,35.148.8.151,100,1053,1,2024-09-05 14:43:30,R_3sTlgcX8w6dk33i,1,1,NA,1,,,,,,,,,,,"1,4",When you have a patient who finds it hard to understand instructions ,You need to spend more time explaining ,How patient interaction and understanding helps with providing or impeding care,"When used appropriately, technology is a very useful tool in communication. Can use it to draw out plans, explain difficult topics. Also to connect with people who are far away but involved in patient care and coordination ",,,,,,,,,,,,,Taking hand off from day team ,Responding to floor calls and rapids,Taking admissions from the ED,Addressing patient needs and placing orders,Quick break ,Connecting with ED to take admissions and create room for more patients ,Admission ,Admission ,Discussing with staff about patient needs and updates ,Admission ,Completing documentation ,Sign out to day team ,2,2,3,3,4,6,Sit down with Dave to understand why he is not following the recommendations,4,4,2,2,1,4,4,4,4,4,5,4,3,5,5,2,2,2,1,2,2,2,2,2,2,0,0,65,35,4,4,3,9,Family Medicine/hospitalist,Hospitalist,9,NA,44,4,MD.MPH,2,NA,Nigeria,42,2,,3,,,9,3,7,3,4,edgWh5piCs0I,Control_Active,4,2,3,2,1,2,5,6,3,NA,3,3,4,2,4,2,2,2,3,4,3,3,Dave has had an injury that is causing significant pain. He has not been able to follow all recommendations. Will need more help in understanding his condition 
2024-09-05 14:25:55,2024-09-05 14:43:29,0,35.148.8.151,100,1053,1,2024-09-05 14:43:30,R_3sTlgcX8w6dk33i,1,1,NA,1,,,,,,,,,,,"1,4",When you have a patient who finds it hard to understand instructions ,You need to spend more time explaining ,How patient interaction and understanding helps with providing or impeding care,"When used appropriately, technology is a very useful tool in communication. Can use it to draw out plans, explain difficult topics. Also to connect with people who are far away but involved in patient care and coordination ",,,,,,,,,,,,,Taking hand off from day team ,Responding to floor calls and rapids,Taking admissions from the ED,Addressing patient needs and placing orders,Quick break ,Connecting with ED to take admissions and create room for more patients ,Admission ,Admission ,Discussing with staff about patient needs and updates ,Admission ,Completing documentation ,Sign out to day team ,2,2,3,3,4,6,Sit down with Dave to understand why he is not following the recommendations,4,4,2,2,1,4,4,4,4,4,5,4,3,5,5,2,2,2,1,2,2,2,2,2,2,0,0,65,35,4,4,3,9,Family Medicine/hospitalist,Hospitalist,9,NA,44,4,MD.MPH,2,NA,Nigeria,42,2,,3,,,9,3,7,3,4,edgWh5piCs0I,Control_Active,4,2,3,2,2,4,5,5,2.5,NA,3,3,4,2,4,2,2,3,3,4,3,3,Dave has not been able to follow all recommendations. Will need to sit down with Dave to understand why. Maybe we’ll find another way to control his pain 
2024-09-05 14:11:37,2024-09-05 14:45:46,0,73.33.66.235,100,2049,1,2024-09-05 14:45:47,R_5oEZVv9Hu1bdUPL,1,1,NA,1,,,,,,,,,,,"1,2,7","The issue needs to be looked at more holistically as to why the patient is non-comliant; eg. lack of transportation, language barrier, cost of medications or lack of support from family members regarding diet and exercise; patient may also be working multiple jobs or have childcare issues","If a physician's effectiveness and pay is tied to achieving patients achieving acceptable blood pressure, A1c etc. and there is non-compliance, the physician will feel powerless and face burnout; having social workers and nurses who can telephonically follow up with patients may help; the situation leads to frustration for physicians including myself",physician burnout and patient non-compliance,"Although learning new technologies may be daunting, it is very helpful once you get used to it and can help improve communication with your physician as well as in your personal life.  It will help you maintain good health for a long time to come.
Please try and use new technologies 
It may also help stave off dementia later in life",,commute to work,4 patients; phone calls in between,4 patients,2 patients; review of labs; consult reports,lunch,staff meeting,4 patients,4 patients,4 patients,"2 patients; phone calls to case managers, patients",commute home,,,,,,,,,,,,,3,3,4,4,3,4,I would insist on an on site visit so I can properly evaluate Dave,3,4,2,2,1,3,3,3,3,3,3,4,1,4,4,2,3,2,2,2,2,2,2,2,2,1,1,90,10,3,3,3,35,General Internal Medicine,staff physician,21,NA,90,4,MD,1,33,,62,2,,2,,,9,4,5,4,4,HTLQVS2FTPGS,Control_Active,1,1,1,1,1,7,8,2,1,NA,4,4,5,2,5,3,2,1,3,5,3,4,"Dave did not follow instructions re: lidocaine gel and acetaminophen (mod doses)
Dave did f/u with me in 3 weeks via televisit
Dave was prescribed high dose acetaminophen and lidocaine gel at f/u televisit"
2024-09-05 14:11:37,2024-09-05 14:45:46,0,73.33.66.235,100,2049,1,2024-09-05 14:45:47,R_5oEZVv9Hu1bdUPL,1,1,NA,1,,,,,,,,,,,"1,2,7","The issue needs to be looked at more holistically as to why the patient is non-comliant; eg. lack of transportation, language barrier, cost of medications or lack of support from family members regarding diet and exercise; patient may also be working multiple jobs or have childcare issues","If a physician's effectiveness and pay is tied to achieving patients achieving acceptable blood pressure, A1c etc. and there is non-compliance, the physician will feel powerless and face burnout; having social workers and nurses who can telephonically follow up with patients may help; the situation leads to frustration for physicians including myself",physician burnout and patient non-compliance,"Although learning new technologies may be daunting, it is very helpful once you get used to it and can help improve communication with your physician as well as in your personal life.  It will help you maintain good health for a long time to come.
Please try and use new technologies 
It may also help stave off dementia later in life",,commute to work,4 patients; phone calls in between,4 patients,2 patients; review of labs; consult reports,lunch,staff meeting,4 patients,4 patients,4 patients,"2 patients; phone calls to case managers, patients",commute home,,,,,,,,,,,,,3,3,4,4,3,4,I would insist on an on site visit so I can properly evaluate Dave,3,4,2,2,1,3,3,3,3,3,3,4,1,4,4,2,3,2,2,2,2,2,2,2,2,1,1,90,10,3,3,3,35,General Internal Medicine,staff physician,21,NA,90,4,MD,1,33,,62,2,,2,,,9,4,5,4,4,HTLQVS2FTPGS,Control_Active,1,1,1,1,2,7,8,2,1,100,5,4,5,4,5,3,3,3,2,4,3,3,"Dave did not follow instructions provided on 2 televisits
I have insisted on an in-person visit to properly evaluate Dave
I hope to have a better idea of his pain, his work situation and reasons for not following instructions at that visit"
2024-09-05 10:54:55,2024-09-05 15:23:37,0,66.57.70.147,100,16122,1,2024-09-05 15:23:38,R_7e4OT4gmU53fqhS,1,1,NA,1,"3,5","If you do not have the base knowledge to deal with the problem, we will never be able to fix it",,,,,I read about patient engagement and some stories of patients that help the physician to interact with the patient in a better way,"It may be difficult to think about a patient centered approach to care, given all the knowledge and technical skills that you are expected to master.

However, patients that are able to interact and engage with the patient on an interpersonal basis the best and to have better patient satisfaction scores and overall more job satisfaction.

Patient's have their own lives and we have to understand that in the setting of what we feel is the best medical care.","Try to understand what the patient's goals for their visit are before I implement a treatment plan.

I try also to find the most cost effective treatment for them and make sure they understand the financial considerations of their treatment plans.

I also try to fit their treatment into their life circumstances, such as work and family",We do lots of surgical procedures and injections which are potentially painful for the patient.  On a number of occasions I have continued to talk in a soothing voice and asked the patient about their family or work to distract them from the potential pain of any injections.  This seems to make a connection with the patient and helps them to focus on something other than the discomfort,,,,,,hospital rounds,clinic,clinic,clinic,clinic,lunch,clinic,clinic,clinic,clinic,off,off,off,off,off,off,off,off,off,off,off,off,off,off,3,1,4,4,4,7,"Would not continue his narcotic medication.  I would start him on some active rehabilitation with physical therapy, and weight-bear to tolerance.  Perhaps a lace up ankle brace",3,4,2,1,1,3,2,2,2,4,4,4,3,4,4,2,2,2,2,2,2,2,2,2,2,0,0,100,0,3,3,3,22,orthopedics,physician,16,NA,90,4,MD,1,34,,49,1,,1,,,8,7,7,3,3,37gnLCH66wR4,Treatment_2,2,2,1,1,1,5,6,4,2,NA,4,5,3,3,5,3,3,3,3,4,3,3,"The patient had a distal fibula fracture, recommended treatment was pain medication.

3 weeks have passed and the patient returned for follow-up.  He has not been doing any of the recommended treatment

The patient complained of pain in the ankle"
2024-09-05 10:54:55,2024-09-05 15:23:37,0,66.57.70.147,100,16122,1,2024-09-05 15:23:38,R_7e4OT4gmU53fqhS,1,1,NA,1,"3,5","If you do not have the base knowledge to deal with the problem, we will never be able to fix it",,,,,I read about patient engagement and some stories of patients that help the physician to interact with the patient in a better way,"It may be difficult to think about a patient centered approach to care, given all the knowledge and technical skills that you are expected to master.

However, patients that are able to interact and engage with the patient on an interpersonal basis the best and to have better patient satisfaction scores and overall more job satisfaction.

Patient's have their own lives and we have to understand that in the setting of what we feel is the best medical care.","Try to understand what the patient's goals for their visit are before I implement a treatment plan.

I try also to find the most cost effective treatment for them and make sure they understand the financial considerations of their treatment plans.

I also try to fit their treatment into their life circumstances, such as work and family",We do lots of surgical procedures and injections which are potentially painful for the patient.  On a number of occasions I have continued to talk in a soothing voice and asked the patient about their family or work to distract them from the potential pain of any injections.  This seems to make a connection with the patient and helps them to focus on something other than the discomfort,,,,,,hospital rounds,clinic,clinic,clinic,clinic,lunch,clinic,clinic,clinic,clinic,off,off,off,off,off,off,off,off,off,off,off,off,off,off,3,1,4,4,4,7,"Would not continue his narcotic medication.  I would start him on some active rehabilitation with physical therapy, and weight-bear to tolerance.  Perhaps a lace up ankle brace",3,4,2,1,1,3,2,2,2,4,4,4,3,4,4,2,2,2,2,2,2,2,2,2,2,0,0,100,0,3,3,3,22,orthopedics,physician,16,NA,90,4,MD,1,34,,49,1,,1,,,8,7,7,3,3,37gnLCH66wR4,Treatment_2,2,2,1,1,2,7,8,2,1,3,4,4,3,3,5,3,3,3,3,4,3,3,"The patient has not participated with his current treatment plan.

His distal fibula fracture is several weeks old.

Recommended treatment would be lace up ankle brace and active rehabilitation program"
2024-09-05 15:07:00,2024-09-05 15:38:58,0,69.27.229.135,100,1918,1,2024-09-05 15:38:59,R_58jbDtzDuxK2enn,1,1,NA,1,"7,9,6",Sensitivity is very important because I believe patients cultural values and backgrounds should be taken into consideration when treating them. Medicine is rooted deep within many cultures and many cultures have different approaches to treatment so it is important to be aware of such factors. ,It is important because if we do not understand their perspective we will not understand their attitudes toward treatment plans. We need to be aware of their thought process,We can understand what beliefs they have towards different treatments. ,Patients would be anxious or hesitate because they may not have good english proficiency. I think language barriers cause anxiety. Also patients socio-economic situation causes anxiety. ,"In one instance, a patient was hesitant to tell me about their alcohol drinking history, but I had to explain to the patient that I am only asking to help them and that I am not here to judge them. ",I read about how patients different views and perspectives can influence them. How important empathy is. ,I would like to welcome you to our new practice. I think that you will find this work environment conducive to aligning patient and physician goals. I think that open dialogue between provider and patient will help promote better health outcomes. I also find that sitting on a bar stool besides the patient will help relax the patient and open up to you. ,,,,,,,,drive to work,"Came to work, reviewed e-mails and labs from previous day while I ate my breakfast. ",Saw my first patient and continued to see patients throughout hte day. ,"Continues patient care, checked on labs in between patients. ",Patient care,"Lunch break for 25 minutes and continue to check e-mails, complete clinical tasks.",See patients,See patients,See patients,See patients and finish reviewing labs for the day. ,"Drive home, shower. ",Eat dinner and feed my daughter. ,Take daughter for a walk and then play with daughter at home,Shower baby. ,Help put baby to sleep. ,Go for a 45 minute walk to exercise,Watch TV and fall asleep by midnight,sleep,sleep,sleep,sleep,sleep,sleep,Wake up ,2,3,4,3,3,3,I would ask him why he is not adhering to treatment plan,3,2,3,2,1,3,2,3,2,2,3,2,3,2,3,3,3,3,3,2,2,2,2,2,3,0,1,100,0,2,2,1,7,Internal Medicine,Physician,7,NA,80,4,Doctorate Degree (D.O. and M.B.A.),1,39,,35,1,,2,,,8,4,7,3,3,ff16gHMLMHfl,Treatment_1,1,1,1,1,1,7,8,2,1,44,1,3,5,3,5,1,1,1,3,5,3,1,Has not adhered to treatment recommendations. Will adjust pain regimen. Follow up in one week
2024-09-05 15:07:00,2024-09-05 15:38:58,0,69.27.229.135,100,1918,1,2024-09-05 15:38:59,R_58jbDtzDuxK2enn,1,1,NA,1,"7,9,6",Sensitivity is very important because I believe patients cultural values and backgrounds should be taken into consideration when treating them. Medicine is rooted deep within many cultures and many cultures have different approaches to treatment so it is important to be aware of such factors. ,It is important because if we do not understand their perspective we will not understand their attitudes toward treatment plans. We need to be aware of their thought process,We can understand what beliefs they have towards different treatments. ,Patients would be anxious or hesitate because they may not have good english proficiency. I think language barriers cause anxiety. Also patients socio-economic situation causes anxiety. ,"In one instance, a patient was hesitant to tell me about their alcohol drinking history, but I had to explain to the patient that I am only asking to help them and that I am not here to judge them. ",I read about how patients different views and perspectives can influence them. How important empathy is. ,I would like to welcome you to our new practice. I think that you will find this work environment conducive to aligning patient and physician goals. I think that open dialogue between provider and patient will help promote better health outcomes. I also find that sitting on a bar stool besides the patient will help relax the patient and open up to you. ,,,,,,,,drive to work,"Came to work, reviewed e-mails and labs from previous day while I ate my breakfast. ",Saw my first patient and continued to see patients throughout hte day. ,"Continues patient care, checked on labs in between patients. ",Patient care,"Lunch break for 25 minutes and continue to check e-mails, complete clinical tasks.",See patients,See patients,See patients,See patients and finish reviewing labs for the day. ,"Drive home, shower. ",Eat dinner and feed my daughter. ,Take daughter for a walk and then play with daughter at home,Shower baby. ,Help put baby to sleep. ,Go for a 45 minute walk to exercise,Watch TV and fall asleep by midnight,sleep,sleep,sleep,sleep,sleep,sleep,Wake up ,2,3,4,3,3,3,I would ask him why he is not adhering to treatment plan,3,2,3,2,1,3,2,3,2,2,3,2,3,2,3,3,3,3,3,2,2,2,2,2,3,0,1,100,0,2,2,1,7,Internal Medicine,Physician,7,NA,80,4,Doctorate Degree (D.O. and M.B.A.),1,39,,35,1,,2,,,8,4,7,3,3,ff16gHMLMHfl,Treatment_1,1,1,1,1,2,7,8,2,1,67,4,4,5,3,5,3,1,1,3,5,3,2,Patient has not yet adhered to treatment recommendation. Have increased dose of acetaminophen. Strongly encouraged to follow recommendations. Follow up in one week. 
2024-09-05 15:06:42,2024-09-05 15:41:43,0,76.95.57.206,100,2100,1,2024-09-05 15:41:43,R_7CrKTe97zShsB6k,1,1,NA,1,,,,,,,,,,,"1,4,7",The EHR is a barrier to care. Pharmacy benefit/health insurance is a barrier to care. Increasing screeners that are not relevant are a barrier to care. Overall the difficulties are mostly administrative. ,"It does rob those patients of optimal outcomes. We can provide supports but ultimately can't actually make the right choices for the patients - they have to do it. I guess we are supposed to be responding to the article we just read though, and this doesn't seem to have to do with it. ",I read a news story about a school shooting. I read a paper about the effectiveness of Buspirone. I also read part of a book about the effects of unexpressed Anger.,"Technology makes some form of entertainment more accessible. However, it also means you have near constant access to use entertainment to drown out your thoughts. Be careful and use technology in a way that enhances, rather than detracts from, your life. ",ffffffffffffffffffffffffffffffffffffffff,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,3,5,"I would ask Dave if there is some other reason he is returning to the doctor. Is there something else he needs to discuss but is avoiding that? It is curious that he has pain and complies with visits, but doesn't use the medications. ",3,4,3,2,1,4,1,4,1,5,5,5,4,4,4,2,1,2,1,2,2,1,2,2,2,0,0,80,20,4,4,4,26,Family Medicine,physician,6,NA,60,4,MD,1,22,,65,2,,7,,prefer not to answer,7,1,7,2,1,qZSGSUyYaHSh,Control_Active,1,1,1,1,1,7,8,2,1,63,3,3,4,3,4,2,3,2,3,4,3,4,"Dave's pain has neither improved nor worsened. He has not implemented the suggestions for pain control, describing time as the barrier, and they are still appropriate to consider. I have counseled him again on the prescriptions. "
2024-09-05 15:06:42,2024-09-05 15:41:43,0,76.95.57.206,100,2100,1,2024-09-05 15:41:43,R_7CrKTe97zShsB6k,1,1,NA,1,,,,,,,,,,,"1,4,7",The EHR is a barrier to care. Pharmacy benefit/health insurance is a barrier to care. Increasing screeners that are not relevant are a barrier to care. Overall the difficulties are mostly administrative. ,"It does rob those patients of optimal outcomes. We can provide supports but ultimately can't actually make the right choices for the patients - they have to do it. I guess we are supposed to be responding to the article we just read though, and this doesn't seem to have to do with it. ",I read a news story about a school shooting. I read a paper about the effectiveness of Buspirone. I also read part of a book about the effects of unexpressed Anger.,"Technology makes some form of entertainment more accessible. However, it also means you have near constant access to use entertainment to drown out your thoughts. Be careful and use technology in a way that enhances, rather than detracts from, your life. ",ffffffffffffffffffffffffffffffffffffffff,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,3,5,"I would ask Dave if there is some other reason he is returning to the doctor. Is there something else he needs to discuss but is avoiding that? It is curious that he has pain and complies with visits, but doesn't use the medications. ",3,4,3,2,1,4,1,4,1,5,5,5,4,4,4,2,1,2,1,2,2,1,2,2,2,0,0,80,20,4,4,4,26,Family Medicine,physician,6,NA,60,4,MD,1,22,,65,2,,7,,prefer not to answer,7,1,7,2,1,qZSGSUyYaHSh,Control_Active,1,1,1,1,2,7,8,2,1,61,3,3,4,3,4,2,3,3,3,4,3,4,"Dave's pain has neither improved nor worsened. He has noted that it slipped his mind to implement the solutions. Dave seems to prioritize attending visits, rather than implementing recommendations, which suggests some other unaddressed need."
